Metric,age_or_height,sex,Match ID,m,s,l,2.5th,5th,25th,50th,75th,95th,97.5th
haz,207,Male,207_1,166.342672,0.042527028,1,152.4777702,154.7068796,161.5712914,166.342672,171.1140526,177.9784644,180.2075738
haz,208,Male,208_1,166.3914842,0.042386938,1,152.5682002,154.7906186,161.6344257,166.3914842,171.1485427,177.9923498,180.2147682
haz,209,Male,209_1,166.4401135,0.042257406,1,152.655045,154.8713193,161.6962062,166.4401135,171.1840208,178.0089077,180.225182
haz,210,Male,210_1,166.4881214,0.042137026,1,152.738358,154.9489562,161.7563638,166.4881214,171.219879,178.0272866,180.2378848
haz,211,Male,211_1,166.5350694,0.042024414,1,152.8181856,155.0234976,161.8146268,166.5350694,171.255512,178.0466412,180.2519532
haz,212,Male,212_1,166.5805188,0.041918201,1,152.8945692,155.0949078,161.8707217,166.5805188,171.2903159,178.0661298,180.2664684
haz,213,Male,213_1,166.6240311,0.041817039,1,152.9675438,155.1631457,161.9243729,166.6240311,171.3236893,178.0849165,180.2805184
haz,214,Male,214_1,166.6651678,0.041719592,1,153.0371407,155.228167,161.9753038,166.6651678,171.3550318,178.1021686,180.2931949
haz,215,Male,215_1,166.7034902,0.041624538,1,153.1033868,155.2899236,162.0232357,166.7034902,171.3837447,178.1170568,180.3035936
haz,216,Male,216_1,166.7385599,0.041530569,1,153.1663047,155.3483642,162.0678888,166.7385599,171.409231,178.1287556,180.3108151
haz,217,Male,217_1,166.7699382,0.041436387,1,153.2259134,155.4034343,162.1089822,166.7699382,171.4308942,178.1364421,180.313963
haz,218,Male,218_1,166.7974294,0.041340793,1,153.2824233,155.4552787,162.1464597,166.7974294,171.4483991,178.1395801,180.3124355
haz,219,Male,219_1,166.8221665,0.041243069,1,153.3371084,155.505149,162.1815029,166.8221665,171.4628301,178.139184,180.3072246
haz,220,Male,220_1,166.8457354,0.041142666,1,153.391605,155.5546733,162.2157151,166.8457354,171.4757557,178.1367975,180.2998658
haz,221,Male,221_1,166.869722,0.04103904,1,153.4475492,155.6054795,162.2506994,166.869722,171.4887446,178.1339645,180.2918948
haz,222,Male,222_1,166.8957124,0.040931653,1,153.5065764,155.6591952,162.2880588,166.8957124,171.503366,178.1322296,180.2848484
haz,223,Male,223_1,166.9252927,0.040819977,1,153.5703204,155.7174466,162.329396,166.9252927,171.5211894,178.1331388,180.280265
haz,224,Male,224_1,166.9600489,0.040703486,1,153.6404159,155.7818605,162.3763137,166.9600489,171.5437841,178.1382373,180.2796819
haz,225,Male,225_1,167.0015672,0.040581666,1,153.7184957,155.8540622,162.430414,167.0015672,171.5727204,178.1490722,180.2846387
haz,226,Male,226_1,167.0514336,0.040454011,1,153.8061919,155.9356764,162.493299,167.0514336,171.6095682,178.1671908,180.2966753
haz,227,Male,227_1,167.1112341,0.040320024,1,153.905136,156.0283272,162.5665701,167.1112341,171.6558981,178.194141,180.3173322
haz,228,Male,228_1,167.1825549,0.040179216,1,154.0169594,156.1336389,162.6518292,167.1825549,171.7132806,178.2314709,180.3481504
haz,229,Male,229_1,167.266982,0.040031114,1,154.1432913,156.2532335,162.7506771,167.266982,171.7832869,178.2807305,180.3906727
haz,230,Male,230_1,167.3659019,0.039875336,1,154.28555,156.3885245,162.8645114,167.3659019,171.8672924,178.3432793,180.4462538
haz,231,Male,231_1,167.4790102,0.039712222,1,154.443361,156.5391485,162.9930034,167.4790102,171.965017,178.4188719,180.5146594
haz,232,Male,232_1,167.6051507,0.039542465,1,154.6154486,156.7038491,163.1349558,167.6051507,172.0753456,178.5064523,180.5948528
haz,233,Male,233_1,167.7431607,0.039366756,1,154.8005305,156.8813631,163.2891649,167.7431607,172.1971565,178.6049583,180.6857909
haz,234,Male,234_1,167.8918775,0.039185777,1,154.997326,157.0704288,163.4544272,167.8918775,172.3293278,178.7133262,180.786429
haz,235,Male,235_1,168.0501383,0.039000202,1,155.2045552,157.2697852,163.6295397,168.0501383,172.4707369,178.8304914,180.8957214
haz,236,Male,236_1,168.2167805,0.038810694,1,155.42094,157.4781727,163.8133,168.2167805,172.620261,178.9553883,181.012621
haz,237,Male,237_1,168.3906415,0.038617908,1,155.6452029,157.6943322,164.0045059,168.3906415,172.7767771,179.0869508,181.1360801
haz,238,Male,238_1,168.5705584,0.038422486,1,155.8760678,157.9170061,164.2019558,168.5705584,172.939161,179.2241107,181.265049
haz,239,Male,239_1,168.7553686,0.038225059,1,156.1122604,158.1449378,164.4044484,168.7553686,173.1062888,179.3657994,181.3984768
haz,0,Female,0_2,57.84922602,0.048556143,1,52.34381401,53.22893862,55.95462796,57.84922602,59.74382408,62.46951342,63.35463803
haz,1,Female,1_2,59.18763724,0.048491554,1,53.56234361,54.46674201,57.25178387,59.18763724,61.12349061,63.90853247,64.81293087
haz,2,Female,2_2,60.52583926,0.048427067,1,54.78101063,55.7046271,58.54884986,60.52583926,62.50282866,65.34705142,66.27066789
haz,3,Female,3_2,61.86329473,0.04836296,1,55.99929407,56.94207024,59.84529421,61.86329473,63.88129525,66.78451922,67.72729539
haz,4,Female,4_2,63.19928561,0.04829955,1,57.21650132,58.17837476,61.14040763,63.19928561,65.25816359,68.22019646,69.1820699
haz,5,Female,5_2,64.53075101,0.048237095,1,58.42982222,59.41069017,62.43121553,64.53075101,66.63028649,69.65081185,70.6316798
haz,6,Female,6_2,65.84670093,0.0481759,1,59.62925598,60.62885665,63.7070683,65.84670093,67.98633356,71.06454521,72.06414588
haz,7,Female,7_2,67.13475372,0.048116085,1,60.80355749,61.82144635,64.95597544,67.13475372,69.313532,72.44806109,73.46594995
haz,8,Female,8_2,68.38576213,0.04805877,1,61.94427069,62.97989211,66.16902755,68.38576213,70.60249671,73.79163215,74.82725357
haz,9,Female,9_2,69.59383357,0.0480056,1,63.04580217,64.09855239,67.34043499,69.59383357,71.84723215,75.08911475,76.14186497
haz,10,Female,10_2,70.7561676,0.047959069,1,64.10522596,65.17452143,68.46735413,70.7561676,73.04498107,76.33781377,77.40710924
haz,11,Female,11_2,71.87129789,0.047920688,1,65.12094273,66.20622126,69.54827287,71.87129789,74.19432291,77.53637452,78.62165305
haz,12,Female,12_2,72.93997509,0.047891092,1,66.09347779,67.19421343,70.58386432,72.93997509,75.29608586,78.68573675,79.78647239
haz,13,Female,13_2,73.96559156,0.047871191,1,67.02571,68.14145936,71.57734411,73.96559156,76.35383901,79.78972376,80.90547312
haz,14,Female,14_2,74.95257518,0.047861689,1,67.92148497,69.05189827,72.53293976,74.95257518,77.3722106,80.85325209,81.98366539
haz,15,Female,15_2,75.90707451,0.047862751,1,68.7862874,69.93112159,73.45657136,75.90707451,78.35757766,81.88302743,83.02786162
haz,16,Female,16_2,76.8357258,0.047873742,1,69.6261674,70.78527366,74.35467345,76.8357258,79.31677815,82.88617794,84.0452842
haz,17,Female,17_2,77.7420701,0.047894419,1,70.44431809,71.61760355,75.23066736,77.7420701,80.25347284,83.86653665,85.03982211
haz,18,Female,18_2,78.62957432,0.047924289,1,71.24390781,72.43132759,76.08791723,78.62957432,81.17123141,84.82782105,86.01524083
haz,19,Female,19_2,79.50104302,0.047964111,1,72.02731452,73.22889235,76.92908083,79.50104302,82.07300521,85.77319369,86.97477152
haz,20,Female,20_2,80.35795236,0.04801513,1,72.79563216,74.01145319,77.75550277,80.35795236,82.96040195,86.70445153,87.92027256
haz,21,Female,21_2,81.19980941,0.048078689,1,73.54814846,74.77833312,78.56661466,81.19980941,83.83300416,87.6212857,88.85147036
haz,22,Female,22_2,82.02781181,0.048156429,1,74.28562775,75.53036612,79.363465,82.02781181,84.69215862,88.5252575,89.76999587
haz,23,Female,23_2,82.84375535,0.048250027,1,75.00936098,76.26892434,80.14767586,82.84375535,85.53983484,89.41858636,90.67814972
haz,24,Female,24_2,83.64957669,0.048361271,1,75.72073869,76.99548608,80.92099596,83.64957669,86.37815742,90.3036673,91.57841469
haz,25,Female,25_2,84.44592447,0.048491098,1,76.42011577,77.71045349,81.68397285,84.44592447,87.20787609,91.18139545,92.47173317
haz,26,Female,26_2,85.2338643,0.048638896,1,77.10847873,78.41482577,82.43764492,85.2338643,88.03008368,92.05290283,93.35924987
haz,27,Female,27_2,86.01373604,0.048802839,1,77.78636678,79.1091101,83.18242063,86.01373604,88.84505145,92.91836198,94.2411053
haz,28,Female,28_2,86.78240794,0.048981603,1,78.45110778,79.79056044,83.9153264,86.78240794,89.64948948,93.77425544,95.1137081
haz,29,Female,29_2,87.53730136,0.04917411,1,79.10050137,80.45691562,84.63391377,87.53730136,90.44068895,94.6176871,95.97410135
haz,30,Female,30_2,88.27701661,0.049379108,1,79.73345454,81.1070333,85.33688858,88.27701661,91.21714464,95.44699992,96.82057868
haz,31,Female,31_2,89.00091992,0.049594131,1,80.34978926,81.7406622,86.02377391,89.00091992,91.97806593,96.26117764,97.65205058
haz,32,Female,32_2,89.70871581,0.049816506,1,80.94968619,82.35790644,86.69443813,89.70871581,92.72299349,97.05952518,98.46774543
haz,33,Female,33_2,90.40177306,0.050045249,1,81.53454468,82.96016042,87.35026053,90.40177306,93.45328559,97.8433857,99.26900144
haz,34,Female,34_2,91.08148226,0.050279591,1,82.10574943,83.54880981,87.99262969,91.08148226,94.17033483,98.61415471,100.0572151
haz,35,Female,35_2,91.74923382,0.050517766,1,82.66486675,84.12539265,88.62299654,91.74923382,94.8754711,99.37307499,100.8336009
haz,36,Female,36_2,92.40590158,0.050757265,1,83.21313967,84.69109259,89.24236198,92.40590158,95.56944118,100.1207106,101.5986635
haz,37,Female,37_2,93.05187114,0.050994739,1,83.75153651,85.24678428,89.85131213,93.05187114,96.25243015,100.856958,102.3522058
haz,38,Female,38_2,93.6874074,0.051226411,1,84.28101176,85.79331133,90.45034922,93.6874074,96.92446558,101.5815035,103.093803
haz,39,Female,39_2,94.31299964,0.051448246,1,84.80278712,86.3317777,91.04021457,94.31299964,97.58578471,102.2942216,103.8232122
haz,40,Female,40_2,94.92767565,0.051656522,1,85.31673047,86.86191619,91.62022507,94.92767565,98.23512623,102.9934351,104.5386208
haz,41,Female,41_2,95.53123333,0.051847737,1,85.82337833,87.38414459,92.19043281,95.53123333,98.87203385,103.6783221,105.2390883
haz,42,Female,42_2,96.12535899,0.052020521,1,86.32457622,87.90028281,92.75257889,96.12535899,99.49813909,104.3504352,105.9261418
haz,43,Female,43_2,96.71244122,0.05217565,1,86.82239537,88.4124531,93.30894268,96.71244122,100.1159398,105.0124293,106.6024871
haz,44,Female,44_2,97.29345835,0.052314283,1,87.31756014,88.92142065,93.86041512,97.29345835,100.7265016,105.665496,107.2693566
haz,45,Female,45_2,97.86869355,0.0524374,1,87.81019791,89.42733791,94.40722576,97.86869355,101.3301613,106.3100492,107.9271892
haz,46,Female,46_2,98.43826779,0.05254582,1,88.30031586,89.93023033,94.9494564,98.43826779,101.9270792,106.9463053,108.5762197
haz,47,Female,47_2,99.00135593,0.052640356,1,88.78706905,90.42925616,95.48627511,99.00135593,102.5164367,107.5734557,109.2156428
haz,48,Female,48_2,99.5573796,0.052720874,1,89.27001459,90.92395073,96.01715013,99.5573796,103.0976091,108.1908085,109.8447446
haz,49,Female,49_2,100.1054344,0.052786639,1,89.74853504,91.41365046,96.54127581,100.1054344,103.669593,108.7972183,110.4623338
haz,50,Female,50_2,100.6430373,0.052836984,1,90.2205867,91.89624103,97.05632032,100.6430373,104.2297543,109.3898336,111.0654879
haz,51,Female,51_2,101.1682747,0.052871179,1,90.68465086,92.37014023,97.56050594,101.1682747,104.7760435,109.9664092,111.6518985
haz,52,Female,52_2,101.6815511,0.052889959,1,91.14099597,92.83563839,98.05419037,101.6815511,105.3089118,110.5274638,112.2221062
haz,53,Female,53_2,102.1844383,0.052894376,1,91.59086805,93.29403389,98.53883327,102.1844383,105.8300433,111.0748427,112.7780086
haz,54,Female,54_2,102.6779753,0.052885516,1,92.03502257,93.74612781,99.0153761,102.6779753,106.3405745,111.6098228,113.320928
haz,55,Female,55_2,103.1636768,0.052864918,1,92.47454416,94.19307391,99.48518553,103.1636768,106.8421681,112.1342797,113.8528094
haz,56,Female,56_2,103.643649,0.052833495,1,92.91116804,94.63666705,99.95024011,103.643649,107.3370579,112.6506309,114.37613
haz,57,Female,57_2,104.1201084,0.052791136,1,93.34693351,95.07897503,100.4126954,104.1201084,107.8275214,113.1612418,114.8932833
haz,58,Female,58_2,104.5954164,0.052737355,1,93.78408728,95.52226298,100.8748732,104.5954164,108.3159596,113.6685698,115.4067455
haz,59,Female,59_2,105.071541,0.052671457,1,94.22456886,95.96847502,101.3387318,105.071541,108.8043502,114.174607,115.9185131
haz,60,Female,60_2,105.5490211,0.052593023,1,94.66898252,96.41820489,101.8048327,105.5490211,109.2932095,114.6798373,116.4290597
haz,61,Female,61_2,106.0275771,0.052501998,1,95.11712469,96.8712368,102.2729222,106.0275771,109.782232,115.1839174,116.9380295
haz,62,Female,62_2,106.5067878,0.052398472,1,95.56863464,97.32720029,102.7426002,106.5067878,110.2709754,115.6863753,117.444941
haz,63,Female,63_2,106.9861727,0.052282152,1,96.02317816,97.78573765,103.2134363,106.9861727,110.7589091,116.1866077,117.9491672
haz,64,Female,64_2,107.4658423,0.052153595,1,96.48077333,98.24688181,103.6855094,107.4658423,111.2461752,116.6848028,118.4509113
haz,65,Female,65_2,107.9455786,0.052013626,1,96.94108454,98.71031606,104.1585608,107.9455786,111.7325964,117.1808411,118.9500727
haz,66,Female,66_2,108.4248656,0.051862954,1,97.40352984,99.17546906,104.632052,108.4248656,112.2176792,117.6742621,119.4462014
haz,67,Female,67_2,108.9040055,0.051702821,1,97.86814546,99.6424198,105.1061936,108.9040055,112.7018174,118.1655912,119.9398655
haz,68,Female,68_2,109.3834109,0.051534918,1,98.3349663,100.1112639,105.5812683,109.3834109,113.1855535,118.6555579,120.4318555
haz,69,Female,69_2,109.8631931,0.051360661,1,98.80380974,100.581866,106.0572861,109.8631931,113.6691001,119.1445202,120.9225765
haz,70,Female,70_2,110.3431762,0.051181712,1,99.27417637,101.0537787,106.5339598,110.3431762,114.1523926,119.6325737,121.412176
haz,71,Female,71_2,110.8228688,0.051000169,1,99.74518168,101.5261807,107.0106628,110.8228688,114.6350748,120.1195569,121.9005559
haz,72,Female,72_2,111.3017655,0.050817749,1,100.216003,101.9983004,107.4867805,111.3017655,115.1167505,120.6052306,122.387528
haz,73,Female,73_2,111.7798407,0.050636219,1,100.6862319,102.4697907,107.9621555,111.7798407,115.5975259,121.0898907,122.8734495
haz,74,Female,74_2,112.2571623,0.050458021,1,101.1553888,102.9402603,108.4366674,112.2571623,116.0776572,121.5740643,123.3589358
haz,75,Female,75_2,112.7336734,0.050285465,1,101.6229018,103.4092199,108.9100819,112.7336734,116.5572649,122.0581269,123.844445
haz,76,Female,76_2,113.2092136,0.050120691,1,102.0881349,103.8761101,109.3820751,113.2092136,117.0363521,122.5423171,124.3302923
haz,77,Female,77_2,113.6838048,0.049965989,1,102.5505748,104.3405037,109.8524847,113.6838048,117.5151249,123.0271059,124.8170348
haz,78,Female,78_2,114.1573793,0.049823234,1,103.0097121,104.8019621,110.3210908,114.1573793,117.9936678,123.5127965,125.3050465
haz,79,Female,79_2,114.6298099,0.049693817,1,103.4650852,105.2600775,110.7876513,114.6298099,118.4719685,123.9995423,125.7945346
haz,80,Female,80_2,115.1014579,0.049578395,1,103.9168342,105.7150258,111.2524514,115.1014579,118.9504644,124.48789,126.2860816
haz,81,Female,81_2,115.5730214,0.049477056,1,104.3655302,106.1673983,111.7161454,115.5730214,119.4298974,124.9786445,126.7805126
haz,82,Female,82_2,116.0451987,0.049389295,1,104.8118796,106.6179002,112.1794345,116.0451987,119.9109629,125.4724972,127.2785178
haz,83,Female,83_2,116.517857,0.049314812,1,105.2557938,107.0664356,112.642201,116.517857,120.393513,125.9692784,127.7799202
haz,84,Female,84_2,116.9904255,0.049253403,1,105.6967669,107.5124885,113.1038965,116.9904255,120.8769545,126.4683625,128.2840841
haz,85,Female,85_2,117.4622247,0.049204969,1,106.1341716,107.9554229,113.5638593,117.4622247,121.3605901,126.9690265,128.7902778
haz,86,Female,86_2,117.9333073,0.049169892,1,106.5679309,108.3951828,114.0220977,117.9333073,121.8445169,127.4714318,129.2986837
haz,87,Female,87_2,118.4037384,0.049148531,1,106.9979832,108.8317269,114.4786331,118.4037384,122.3288437,127.9757499,129.8094936
haz,88,Female,88_2,118.8737088,0.049141227,1,107.4243834,109.265132,114.9336095,118.8737088,122.8138081,128.4822856,130.3230342
haz,89,Female,89_2,119.3434431,0.049148422,1,107.8471922,109.6954852,115.3871952,119.3434431,123.299691,128.991401,130.839694
haz,90,Female,90_2,119.8130408,0.049170261,1,108.2664255,110.1228158,115.8394608,119.8130408,123.7866208,129.5032658,131.3596561
haz,91,Female,91_2,120.2828616,0.049207026,1,108.6823014,110.5473646,116.2907174,120.2828616,124.2750058,130.0183586,131.8834218
haz,92,Female,92_2,120.7539149,0.049259167,1,109.0955841,110.9699353,116.7418898,120.7539149,124.76594,130.5378945,132.4122457
haz,93,Female,93_2,121.2272331,0.049326476,1,109.5072125,111.3914818,117.1939785,121.2272331,125.2604877,131.0629844,132.9472537
haz,94,Female,94_2,121.7033384,0.049408358,1,109.9177572,111.8125669,117.6475222,121.7033384,125.7591546,131.5941099,133.4889196
haz,95,Female,95_2,122.182138,0.049503839,1,110.3273255,112.2332657,118.1024969,122.182138,126.2617791,132.1310103,134.0369505
haz,96,Female,96_2,122.663195,0.049611463,1,110.7358331,112.6534373,118.5585872,122.663195,126.7678028,132.6729527,134.5905569
haz,97,Female,97_2,123.1455767,0.049729458,1,111.1428302,113.0725543,119.0150266,123.1455767,127.2761268,133.2185991,135.1483232
haz,98,Female,98_2,123.628618,0.049856015,1,111.5481247,113.4903485,119.4713126,123.628618,127.7859234,133.7668875,135.7091113
haz,99,Female,99_2,124.1119312,0.049989339,1,111.9517788,113.9068096,119.9272124,124.1119312,128.29665,134.3170528,136.2720836
haz,100,Female,100_2,124.594772,0.050127406,1,112.353596,114.3216533,120.3821702,124.594772,128.8073738,134.8678907,136.835948
haz,101,Female,101_2,125.0764071,0.050268615,1,112.7532947,114.7345252,120.8356083,125.0764071,129.3172059,135.418289,137.3995195
haz,102,Female,102_2,125.5566335,0.050411471,1,113.1510521,115.1455414,121.2874543,125.5566335,129.8258127,135.9677256,137.9622149
haz,103,Female,103_2,126.0352896,0.050554402,1,113.5471072,115.5548766,121.7376846,126.0352896,130.3328946,136.5157026,138.523472
haz,104,Female,104_2,126.5119249,0.05069577,1,113.9414618,115.9624597,122.1860043,126.5119249,130.8378455,137.0613901,139.082388
haz,105,Female,105_2,126.9861645,0.050833763,1,114.3342352,116.3683307,122.6322087,126.9861645,131.3401203,137.6039983,139.6380938
haz,106,Female,106_2,127.4573669,0.050966674,1,114.7252878,116.7722693,123.0758288,127.4573669,131.838905,138.1424645,140.189446
haz,107,Female,107_2,127.9249461,0.051092975,1,115.114492,117.1740741,123.5164365,127.9249461,132.3334557,138.6758181,140.7354002
haz,108,Female,108_2,128.3884784,0.051211553,1,115.5017674,117.5736096,123.9537263,128.3884784,132.8232305,139.2033472,141.2751894
haz,109,Female,109_2,128.847939,0.051321285,1,115.8873992,117.9711112,124.3877799,128.847939,133.3080981,139.7247668,141.8084788
haz,110,Female,110_2,129.3041233,0.051421554,1,116.2722856,118.3674604,124.8194282,129.3041233,133.7888184,140.2407862,142.335961
